a,b,c,receive_pell,receive_pell1,receive_pell2,receive_pell3,receive_pell4,receive_pell5,receive_pell6,receive_pell7,receive_pell8,receive_pell9,receive_pell10,receive_pell11,receive_pell12,receive_pell13,receive_pell14,receive_pell15,receive_pell16,receive_pell17,receive_pell18,receive_pell19,receive_pell20,receive_pell21,pell_avg,pell_avg1,pell_avg2,pell_avg3,pell_avg4,pell_avg5,pell_avg6,pell_avg7,pell_avg8,pell_avg9,pell_avg10,pell_avg11,pell_avg12,pell_avg13,pell_avg14,pell_avg15,pell_avg16,pell_avg17,pell_avg18,pell_avg19,pell_avg20,pell_avg21,pell_cost_1year,pell_cost_10year,receive_pell_baseline,receive_pell1_baseline,receive_pell2_baseline,receive_pell3_baseline,receive_pell4_baseline,receive_pell5_baseline,receive_pell6_baseline,receive_pell7_baseline,receive_pell8_baseline,receive_pell9_baseline,receive_pell10_baseline,receive_pell11_baseline,receive_pell12_baseline,receive_pell13_baseline,receive_pell14_baseline,receive_pell15_baseline,receive_pell16_baseline,receive_pell17_baseline,receive_pell18_baseline,receive_pell19_baseline,receive_pell20_baseline,receive_pell21_baseline,pell_avg_baseline,pell_avg1_baseline,pell_avg2_baseline,pell_avg3_baseline,pell_avg4_baseline,pell_avg5_baseline,pell_avg6_baseline,pell_avg7_baseline,pell_avg8_baseline,pell_avg9_baseline,pell_avg10_baseline,pell_avg11_baseline,pell_avg12_baseline,pell_avg13_baseline,pell_avg14_baseline,pell_avg15_baseline,pell_avg16_baseline,pell_avg17_baseline,pell_avg18_baseline,pell_avg19_baseline,pell_avg20_baseline,pell_avg21_baseline,pell_cost_1year_baseline,pell_cost_10year_baseline
6000,0,1.5,0.24467981,0.62173456,0.14192583,0.001121523,0,0.2859374,0.33451447,0.29685465,0.20388535,0.15302794,0.16352706,0.36339158,0.31537622,0.1869922,0.25263581,0.24504486,0.25073153,0.22661769,0.47307065,0.033458356,0.14753416,0.60514998,651.84167,2255.0679,168.55785,1.1097864,0,680.37622,882.58221,680.46814,534.39502,422.77939,455.54971,918.27118,761.37378,627.07074,751.44922,751.76575,644.20203,551.0835,1303.4038,75.602318,422.89343,1646.8395,13.37981771,133.79817,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0,2,0.31309968,0.73624963,0.36233425,0.007850875,0,0.32320043,0.36370847,0.3314732,0.23476914,0.20567131,0.22619905,0.43316168,0.3867943,0.22099605,0.31761917,0.29116186,0.31659871,0.30498347,0.5152508,0.034114093,0.20289695,0.67727304,721.79828,2270.8025,480.07571,7.6761718,0,838.27924,1003.2141,882.14423,569.25336,488.15033,634.49207,1135.0751,1043.4894,684.67914,833.51459,869.06567,827.20599,707.39325,1690.8408,99.58046,548.39301,1816.9475,16.10899712,161.08997,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0,2.5,0.35857102,0.70828319,0.46801546,0.049232014,5.69206E-05,0.35117716,0.41078654,0.36734948,0.27333245,0.2208337,0.25462541,0.49368697,0.3825919,0.27095887,0.36461198,0.39644665,0.32396096,0.30550271,0.61482924,0.038192935,0.2821081,0.66100562,914.71399,2712.0183,934.83124,50.594452,0.053623196,1024.9281,1201.1394,1047.2073,774.29401,634.25714,794.04321,1258.0989,1054.6151,871.10992,1170.2765,1088.9226,921.12299,878.55035,1706.7153,121.45879,608.01239,2118.3213,18.72138305,187.21384,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0,3,0.385919,0.74214143,0.62907463,0.1353571,0.001021996,0.38713008,0.47030726,0.3990033,0.3445901,0.25325778,0.28304043,0.56755662,0.43365774,0.26454318,0.42804012,0.37516126,0.4279072,0.37031293,0.64105004,0.038185704,0.30056643,0.64727485,1131.6715,2848.2053,1280.6117,149.24196,0.87092972,1125.6722,1273.4752,1228.7097,889.75958,660.07928,791.93964,1567.3337,1394.6101,960.16089,1185.6749,1180.6483,1072.9252,918.52649,1861.7834,124.65111,817.24188,2193.4497,21.4613126,214.61313,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0,3.5,0.37258551,0.66942561,0.67061627,0.23291811,0.004525975,0.45052782,0.46732315,0.43207601,0.36623812,0.27520922,0.32825026,0.58976144,0.5045352,0.28446388,0.4253343,0.41713038,0.45694152,0.40085655,0.6508534,0.038907751,0.30575082,0.62808228,1232.0857,2976.9119,1434.6101,295.2265,3.4256344,1226.7954,1430.4221,1371.1774,1019.6094,749.35358,868.34583,1607.2614,1560.0619,937.14722,1296.5627,1399.8024,1182.922,1024.8213,1940.5618,145.12228,954.1377,2296.9839,21.27222572,212.72226,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,1,0.18464042,0.52266717,0.018723104,0,0,0.22988515,0.24599834,0.19013713,0.12811324,0.10360081,0.13084574,0.30938113,0.19628178,0.15553856,0.19234245,0.17843342,0.17222698,0.18287432,0.37782922,0.022327172,0.10377779,0.46867293,633.82733,1966.3135,27.236637,0,0,736.46631,793.09473,763.69104,457.44791,416.79453,456.95313,1012.0584,709.69739,523.61609,683.7998,699.8537,609.8103,496.64059,1296.891,91.11335,393.41406,1553.0303,12.56623532,125.66235,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,1.5,0.26502848,0.65724063,0.15789504,0.001146876,0,0.26157704,0.31397641,0.29503861,0.18212004,0.1546414,0.18683708,0.38617402,0.29397586,0.19487557,0.30087429,0.23398367,0.21367791,0.23286498,0.52053177,0.028433044,0.17032073,0.55733609,885.35638,2501.2268,257.13202,1.6224746,0,845.45892,1091.1465,973.42944,572.99237,580.38208,653.77399,1338.2834,1067.9003,673.96088,990.18652,853.51404,780.36816,671.25378,1491.6279,106.34813,489.16742,2034.6616,16.93003205,169.30032,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,2,0.30212614,0.65822601,0.37508395,0.009700039,2.18486E-05,0.35713592,0.39159316,0.33709803,0.21782079,0.19122329,0.21777169,0.46026173,0.36464569,0.24489172,0.30750984,0.30999956,0.28287742,0.31755286,0.59258622,0.035406906,0.19615802,0.65487033,962.48065,2720.062,727.51538,12.562876,0.012051239,919.1698,1211.7839,992.36896,815.32928,635.78839,744.49512,1340.7372,1093.4298,903.43866,1129.2524,1162.7151,1005.0358,873.66534,2027.538,114.98251,616.03522,2317.4788,18.58387134,185.83871,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,2.5,0.36601758,0.71851742,0.46725526,0.056445848,0.000104843,0.34340662,0.46277407,0.37631851,0.30175617,0.23466888,0.30636808,0.53747028,0.38966814,0.24493685,0.3538993,0.36102596,0.32731724,0.35102308,0.58956468,0.040604509,0.28781965,0.73330206,1077.3618,3293.9807,1024.9083,57.135315,0.10090312,1115.01,1397.8151,1187.717,903.51642,688.97052,804.82751,1472.5819,1314.5231,888.26721,1196.0746,1164.0076,1074.0676,964.00397,2143.8127,133.41498,774.80145,2357.8362,19.75977352,197.59773,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,3,0.41026759,0.67935354,0.55817497,0.15339948,0.001139117,0.39187837,0.49694002,0.39532155,0.32397148,0.27485844,0.34197372,0.55722088,0.45779479,0.28273571,0.44035292,0.42912596,0.42798403,0.3355445,0.61976933,0.045067377,0.28788948,0.67250001,1205.7167,3343.3564,1356.5735,176.53424,0.96871269,1181.0648,1518.0753,1280.7358,909.97144,774.0434,888.05548,1618.5067,1385.1328,1014.5187,1326.783,1519.9534,1192.2117,988.48138,2191.7507,142.77661,897.2417,2363.3562,22.96275227,229.62752,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,0.5,3.5,0.3812485,0.75342047,0.58989185,0.23828185,0.004745227,0.43955564,0.50297451,0.4804782,0.38205379,0.29198119,0.38664329,0.51254874,0.44203249,0.29134631,0.46394131,0.41486365,0.40105072,0.36605412,0.64356703,0.04125306,0.35485965,0.73845655,1254.5909,3025.7434,1667.1563,320.96545,4.2907133,1417.5022,1529.3979,1620.5907,1136.2091,998.27307,1061.6268,1755.0935,1536.8104,1109.2961,1450.7085,1710.069,1482.9532,1057.688,2283.6177,138.15074,1014.9574,2629.1313,24.41207556,244.12076,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,1,0.55055821,0.71400392,0.60596788,0.55190754,0.55892479,0.49614763,0.51894909,0.58685303,0.56905138,0.48940149,0.57816464,0.64990813,0.52798128,0.36294287,0.53472787,0.7034387,0.69360197,0.43512523,0.7079277,0.04602991,0.46151632,0.65521097,2454.9729,3732.6982,3365.033,2995.5215,2981.8584,1847.6542,2148.8062,2618.2195,2407.3235,2317.2495,2662.1184,2435.6311,2562.8706,1946.7155,2655.2319,3552.2441,3485.406,1803.4763,3452.6011,207.36404,2559.4131,2772.4792,47.12807254,471.28073,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,1.5,0.2542797,0.694574,0.17999452,0.001388645,0,0.2956076,0.32634857,0.3136723,0.19797829,0.15265585,0.20154093,0.38272294,0.3259744,0.19358476,0.30693975,0.26850763,0.22239248,0.25848037,0.46232787,0.02943876,0.16905826,0.62660861,1034.865,3167.6511,452.65948,3.2107949,0,1107.7848,1445.72,1060.7092,763.48907,591.61353,726.40149,1563.14,1167.6107,959.11615,1199.1555,1184.9474,1043.0106,914.01025,1875.5814,116.17463,661.02216,2425.5364,20.6767621,206.76762,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,2,0.32174546,0.71250552,0.35147494,0.012199552,2.08458E-05,0.34556532,0.41655159,0.33543321,0.2378518,0.20896116,0.22949447,0.43116742,0.37136963,0.26017544,0.34294748,0.31704125,0.31402344,0.29827952,0.61999243,0.039951164,0.20159581,0.65345556,1196.3599,3360.4417,931.40466,18.79627,0.0125241,1256.7578,1386.0323,1326.6456,994.27612,741.35791,917.68329,1611.8625,1338.491,977.7818,1214.2441,1439.3811,1141.5125,1020.387,2006.7751,152.4819,794.65491,2619.4048,20.43041348,204.30414,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,2.5,0.32179135,0.74658287,0.47073683,0.051672131,0.000120704,0.39436233,0.42700458,0.43974471,0.30906084,0.23238643,0.27847975,0.50713611,0.38054225,0.27179715,0.35410848,0.36804259,0.32986584,0.31168634,0.5836935,0.039009947,0.25452,0.64971673,1241.5806,3262.584,1469.0773,81.914963,0.13155128,1357.6139,1599.2578,1496.0962,974.09119,890.6759,967.80896,1817.8696,1537.302,1071.0562,1487.9371,1635.079,1210.8315,982.53137,2400.9539,138.85553,928.9046,2809.1062,24.52924263,245.29242,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,3,0.36377567,0.66616261,0.63614833,0.14299698,0.001122252,0.41349289,0.45445645,0.48011935,0.29830399,0.28710616,0.34892291,0.54144549,0.45741823,0.29838422,0.41304371,0.39122105,0.42659721,0.40398929,0.6349836,0.044774443,0.3206521,0.71487314,1287.5554,3525.8049,1708.3032,199.96114,1.187325,1466.9534,1629.8618,1542.0494,1235.3444,907.89093,1103.6204,1912.5974,1834.8105,1229.9009,1561.8832,1561.4974,1352.0422,1131.4493,2457.6421,153.54347,1121.1836,2595.8848,27.45294177,274.52942,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1,3.5,0.40378964,0.77746928,0.62587512,0.25833434,0.005307143,0.40606737,0.47972429,0.51164544,0.37580314,0.30867687,0.37973526,0.54414469,0.49087176,0.2848753,0.41658989,0.47235504,0.39992747,0.36212006,0.63787776,0.044512529,0.37701243,0.73000497,1415.9286,3429.5491,2236.9119,428.89102,5.4903679,1388.3623,1635.1431,1745.6074,1198.6486,1114.0197,1203.2267,2175.0229,1585.5125,1156.2216,1749.7577,1724.9156,1602.1222,1279.3378,2399.959,161.79645,1139.2825,2814.2288,26.90217651,269.02176,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1.5,1.5,0.50505072,0.70038241,0.64006954,0.60519183,0.57980078,0.48544902,0.53994066,0.62407827,0.5312556,0.50063223,0.52499187,0.66616821,0.56864196,0.36408171,0.53340477,0.70462304,0.73739582,0.50850737,0.78198451,0.045940451,0.51224005,0.70387179,2308.5952,3744.0359,3177.1821,2681.22,3065.3923,1672.1862,2075.2095,2606.4827,2561.8721,2308.4358,2378.4529,2769.4543,2647.645,2011.1049,2518.6375,3618.9917,3372.9238,1807.934,2936.2322,202.59433,2271.1909,2953.6042,44.70546873,447.05469,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1.5,2,0.29891321,0.68876588,0.37408492,0.015260761,2.06611E-05,0.32508701,0.40212941,0.37714803,0.27090639,0.22095208,0.25441605,0.46176696,0.41830182,0.23697174,0.3351368,0.31169996,0.29936218,0.33395439,0.53893876,0.036147103,0.22324832,0.64915037,1268.2926,3278.2825,1407.7335,29.295553,0.022327883,1323.5018,1501.7369,1497.915,1077.0339,828.58527,1043.8248,1810.1897,1697.4187,1075.6758,1472.4454,1570.6403,1256.2959,1088.8298,2387.4346,143.644,840.8761,2728.5005,23.04476451,230.44765,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1.5,2.5,0.3487879,0.7698763,0.56456709,0.06714493,0.00014013,0.37668175,0.46617413,0.4343403,0.29175738,0.2272878,0.27840641,0.50753391,0.45799959,0.27558014,0.38357985,0.39304316,0.35923827,0.36057764,0.58022749,0.040454619,0.28743199,0.72664112,1448.4553,3289.2056,1833.3542,107.93008,0.1683532,1455.8431,1790.199,1464.199,1167.5902,887.39178,1091.8679,1827.1207,1877.1881,1287.3827,1568.4781,1610.8646,1425.3462,1295.6866,2424.77,174.14809,1015.8683,2864.2068,29.81593366,298.15933,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1.5,3,0.38475507,0.78543752,0.5901444,0.14067447,0.001547258,0.36059567,0.46439642,0.45593458,0.32285973,0.25899079,0.34847569,0.5319159,0.47130159,0.28984448,0.400197,0.43792179,0.39889953,0.35010582,0.69707751,0.045277059,0.32258463,0.66240114,1346.9219,3333.9282,2255.8274,256.27649,1.8165457,1590.7889,1931.3939,1544.9012,1213.0225,971.56317,1300.4318,2135.7393,1906.3687,1333.798,1716.5648,1806.0399,1716.9467,1391.8658,2559.4714,167.52252,1077.5262,2774.4597,31.86199501,318.61996,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,1.5,3.5,0.37658733,0.75393564,0.58291632,0.30204257,0.005184451,0.41925025,0.47733966,0.43104956,0.38276216,0.32354566,0.3700583,0.50794911,0.45675126,0.34056991,0.40475056,0.4614442,0.44260097,0.36755353,0.76466674,0.046618521,0.36372721,0.6985029,1669.6885,3723.8955,2571.9084,558.87042,6.2564759,1435.6393,1742.918,1907.4199,1391.5443,1097.8562,1194.4521,1996.9575,1912.3168,1228.4474,1865.447,1765.4413,1723.0765,1214.777,2462.0056,159.01558,1349.9823,2680.7869,30.50395142,305.03952,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
6000,2,2,0.49812147,0.75147283,0.60644931,0.6399917,0.49496403,0.46975628,0.56832623,0.52643532,0.49761158,0.51047641,0.59334767,0.61701244,0.52887422,0.40499729,0.58204913,0.61797202,0.72583503,0.51221323,0.69908559,0.053562995,0.4614718,0.63711596,2642.6667,3527.9216,3573.9194,3204.9421,3059.8044,1773.6628,2363.4319,2328.7578,2315.9919,2628.6462,2378.7805,2647.4229,2456.0151,1803.4523,2407.6809,3516.5334,3742.5288,2023.5393,3161.9055,231.64522,2144.7351,2808.5637,47.28313524,472.83136,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
